engine_temp_C,vibration_ms2,battery_voltage_V,engine_load_pct,rpm,oil_pressure_psi,coolant_temp_C,vehicle_age_years,mileage_km,failure
92.84,0.488,14.01,62.6,2750,35.4,70.4,3.3,36019,0
78.21,0.405,12.59,42.2,2125,43.1,101.47,13.2,117469,0
81.82,0.469,14.31,56.4,3179,43.4,100.69,7.3,105182,0
77.19,0.356,13.33,57.5,2567,43.1,90.86,9.2,108710,0
82.4,0.507,13.11,58.5,2211,41.9,92.56,0.9,8097,0
100.99,0.43,13.87,56.2,2942,33.2,79.86,7.6,73251,0
93.02,0.332,14.24,60.2,2698,38,80.44,6.7,71227,1
93.62,0.399,14.06,87.9,1791,54.5,76.42,10.4,125956,1
70.84,0.376,13.75,93.4,2290,53.3,88.71,4.5,59318,1
73.49,0.449,14.04,45.4,2612,49.6,98.49,11.3,219846,0
102,1.235,11.08,45.2,3093,35.4,125.04,10.2,141379,1
76.91,0.397,13.24,63.9,2534,52.2,92.78,7.9,149617,0
94.57,0.44,13.04,57.8,2563,36,97.83,5.9,86558,0
90.17,0.403,14.11,70.9,2027,45.3,77.01,4.9,48286,0
82.78,0.535,13.31,59.3,2608,36,104.76,8.3,149612,0
84.78,0.477,13.92,55.9,2503,36.2,99.26,8.9,72665,0
108,1.253,11.38,100,1146,26.8,130.99,7,103323,1
114.8,1.247,11.64,100,1999,36.3,131.34,5.1,62304,1
92.66,0.43,13.21,34.2,2835,43.4,97.77,13.3,175793,0
68.84,0.44,14.15,42.8,2384,58.2,92.34,5,87814,0
88,0.217,13.11,53.4,2421,,101.43,10.2,82642,0
94.32,0.37,13.56,56.5,2791,38.8,86.38,13.6,138760,0
80.85,0.252,13.11,51.6,2420,36.3,93.69,9.9,175378,0
92.01,0.528,13.34,61.5,1728,53.1,100.57,5.8,84451,0
113.15,0.394,13.48,69.9,2695,46,70,4.8,53385,1
83.96,0.381,13.11,80.8,2175,50.4,93.5,12.9,179895,0
88.93,0.49,13.02,63.7,2344,23.7,95.8,7.6,97602,1
111.27,1.603,12.48,73,2293,33.5,107.22,9.1,156808,1
86.81,0.287,13.08,52.8,2446,40.9,92.25,9.1,156205,0
89.6,0.393,13.09,53.9,2501,33.8,83.65,8.2,111715,0
86.95,0.366,13.03,62.7,2704,44.5,93.17,14,158399,0
74.8,0.226,13.46,60.8,2702,53.7,89.24,14,114027,0
87.06,0.331,13.97,85.8,2132,63.1,82.43,1.1,14848,1
133.6,1.126,13.17,76,1035,32.6,138.44,7.8,118348,1
89.49,0.389,13.14,60.8,2514,39.3,86.65,8.7,132821,0
94.62,0.252,14.58,90.3,2609,38.8,92.16,13.9,256358,1
82.63,0.515,13,46.2,2616,52.7,100.51,1.5,20550,0
92.5,0.39,14.04,57.2,3535,37,82.67,11.9,198771,0
131.9,1.184,11.97,65,1288,23.5,120.53,9.8,93502,1
111.76,0.858,9.99,95.5,4269,37,123.8,11.1,190929,1
88.19,0.321,13.13,43.3,2973,46.5,87.82,4.7,63103,0
108.64,0.784,12.4,100,1943,20.9,125.26,11.3,184980,1
78.67,0.363,13.79,57.2,2240,42.1,93.65,4.6,82878,0
86.89,0.31,13.83,41,3166,33.3,92.51,10.3,113761,0
87.97,0.457,13.03,67.6,1623,40.3,94.19,11.9,190580,0
73.11,0.549,13.01,57.7,2227,52.3,93.44,11.9,112401,0
95.54,0.472,13.04,69.3,2969,54.8,75.39,8.4,78392,0
90.72,0.492,13.44,37.8,2352,46.7,108.37,6.5,74083,0
134.24,0.705,10.86,95.1,1991,18.2,109.33,4,38586,1
69.62,0.24,13.02,66.6,1895,57.7,103.86,1,13243,0
83.55,0.549,13.63,48.6,2055,40.3,94.94,1.2,22259,0
80.54,0.605,14.63,36.1,2287,35.9,91.45,6.6,58409,0
140.89,1.735,11.25,84.4,3636,36.8,113,1.9,23195,1
120.74,0.814,9.84,100,2956,27.4,140,2.1,22283,0
107.29,0.742,12.47,100,2900,24.3,130.9,3.3,44880,1
81.12,0.293,13.22,48.6,3068,45.8,90.14,7.5,116756,0
81.94,0.232,13.83,35.8,3105,48.5,85.72,9.1,165584,0
91.34,0.389,13.14,48.5,2334,46.6,84.76,10.6,87519,0
78.02,0.561,14.42,48,1816,48.7,90.4,7.6,111880,0
101.79,0.386,13.67,61.7,1637,41,82.56,10.1,165043,0
65.88,0.43,13.19,53.4,2596,49.2,95.44,13,125042,0
98.11,0.538,13.21,43.7,2762,45.1,84.83,5.9,114070,0
82.76,0.36,13.24,71.6,2525,41.2,98.04,10.5,94015,0
132.01,1.165,12.07,84.3,1809,19,121.72,10,118996,1
,1.7,9.55,100,2998,32.2,105.49,9.7,105679,1
96.4,0.387,13.17,29.1,2762,33.4,94.64,9,78976,0
101.48,1.322,11.93,46.2,2544,22.8,116.93,11,180878,1
102.21,1.193,10.72,64.6,500,16.8,110.96,12.4,174838,1
99.21,0.365,13.36,47.8,2469,34.2,103.85,6.2,81193,0
118.97,1.341,11.36,100,1328,,106.3,10,103872,1
132.47,1.141,10.64,46.3,3244,34.4,123.9,4.1,54634,1
133.83,1.309,11.4,100,1164,10,121.14,11.5,215658,1
74.68,0.416,13.19,57.6,2652,41.9,70.08,13.3,162670,0
138.77,1.167,11.13,100,1279,16.2,112.43,11.5,162792,1
79.1,0.277,13.96,41.7,3084,44.1,96.72,7.6,145894,0
83.68,0.411,13.46,62.6,2504,38.5,90.5,2.4,39675,0
85.72,0.35,13.62,56.3,1797,43.1,95.51,13.2,111890,0
70,0.366,12.42,67.3,2405,39.3,90.74,12.3,147602,0
77.21,0.502,13.29,51.5,1945,53.4,99.84,10.6,209411,0
98.51,0.473,14,62.1,2017,45.7,90.91,12.8,236147,0
93.86,0.538,13.29,71.5,2732,37,101.39,8.2,152993,1
84.37,,13.13,45.2,2578,51.7,82.16,14.9,285561,0
87.43,0.366,14.64,58.6,2735,37.3,88.98,12.6,197179,0
121.93,1.08,11.83,63.1,1331,16.6,101.95,2.9,49870,1
121.05,0.748,11.09,92.9,3543,20.9,131.59,6.3,100300,1
,0.553,14.07,84.3,2335,60.3,87.77,3,42548,0
87.32,0.442,12.39,36.3,2947,30.4,88.16,3.8,53418,0
96.46,0.585,13.11,53.6,2638,34.4,84.36,7.8,63321,0
77.23,0.454,13.27,68.2,2417,51,86.31,5.7,61893,0
100.59,0.506,13.38,55.5,2585,39.9,89.92,13.7,114296,0
97.79,0.944,10.36,92.7,3070,29.7,104.03,0.5,6721,1
101.3,0.401,12.22,49.1,3138,38.3,71.59,0.7,10829,0
81.27,0.491,13.69,48.6,2598,46.1,90.47,13.8,266642,0
82.57,0.561,13.77,53.7,2499,59,70,4,32373,0
66.1,0.473,14.3,55.6,2405,35.4,88.45,0.5,7442,0
109.6,1.153,10.74,57.5,3960,26.1,110.85,6.8,112253,1
74.6,0.538,13.06,54,2783,50.4,94.34,3.3,53412,1
78.92,0.181,12.16,78.5,2390,33.1,84.62,1.3,21690,0
83.63,0.258,13.35,48.7,2038,49.5,102.56,8.2,148624,0
94.58,0.468,13.95,36.4,2139,45.6,96.79,2.5,48043,1
113.66,,10.82,85.6,1734,19.4,94.35,12.6,128430,1
128.46,1.075,12.26,64.7,2061,33.6,107.21,4.9,94998,1
74.04,0.406,13.37,34.9,2400,42.2,102.22,3.7,65628,0
100.77,1.442,11.88,81.4,832,28.5,122.86,11.2,211046,0
102.99,0.319,12.82,44.3,1796,46.9,89.58,12.8,155187,1
110.29,0.772,10.92,74.4,2132,26.8,124.55,1.8,36967,1
159.53,1.462,9.36,89.2,3900,,107,2.7,21977,1
82.57,0.522,13.85,32,2818,55.3,98.98,7.4,136167,0
85.02,0.601,13.86,28.9,2885,35.8,82.72,9.1,146265,0
95.7,0.424,14.18,65.1,2434,51.1,70,1.7,16481,0
97.72,0.427,12.99,26,2534,45.6,99.83,5.9,106730,0
83.89,0.248,13.58,40.3,3095,34.8,93.51,13.5,236774,0
81.12,0.347,13.78,28,2572,49.2,94.04,13.2,191107,0
84.44,0.381,13.72,47.7,2735,37.4,81.26,5,78221,0
88.38,0.505,13.07,61.4,2848,53.6,81.89,3.8,36187,0
93.91,0.339,12.3,56.7,2757,39.3,99.2,9,120800,0
85.04,0.48,13.67,90.9,2449,33,91.95,1.9,16051,1
91.19,0.4,13.42,71.3,2486,57.3,89.06,3.9,57975,0
101.38,0.382,13.22,41,2811,46.5,91.77,2.9,39162,0
,0.425,13.88,37,2810,51.9,102.07,3.5,31703,0
136.69,1.439,10.71,100,4434,23.3,112.77,3.6,46785,1
69.81,0.357,12.84,70.9,2720,29.9,86.2,9.6,127223,0
109.33,1.418,11.12,98.7,1993,39.2,100.96,7.6,127692,1
88.88,0.375,12.94,56.1,2322,44.9,94.7,13,112367,0
127.02,1.347,11.62,81.2,1660,34.2,109.96,11.2,171596,1
129.16,0.864,11.96,54.2,3737,40.2,97.99,7.7,109462,1
87.44,0.442,13.59,57.4,2270,42.3,100.53,5,56016,0
139.55,1.394,10.43,91.7,3476,27.2,127.63,12.6,212737,1
130.98,0.903,10.86,66.7,3906,34.3,122.66,1.7,24395,1
85.86,0.5,14.08,46.9,2988,44.7,80.09,10.4,147774,0
,0.458,13.25,77.7,2621,52.5,104.31,2.1,41548,0
139.92,0.742,10.69,75.3,1515,15.2,129.63,8.2,146210,1
82.83,0.354,13.33,86.1,2451,54,87.57,13.6,142211,1
149.44,1.138,12.99,61.6,3776,14.1,123.25,4,50015,1
80.23,0.457,13.87,47.2,2485,53.1,90.63,1.6,26145,0
105.78,1.272,12.32,67.3,2930,36,111.07,5.4,79178,1
116.1,1.417,11.06,61.3,4473,33.5,128,7.4,97904,1
85.13,0.346,14.03,42.6,2573,44.2,86.92,11,217728,0
141.71,1.579,11.51,98.7,1171,17.2,100.33,0.9,9303,1
117.99,1.333,11.36,89.8,2178,12.3,118.98,2.4,28924,1
66.64,0.507,14.32,44.8,2888,43.4,85.45,6.5,82341,0
80.67,0.494,12.98,21.6,2097,62.7,96.29,1.9,16563,0
92.94,0.394,13.6,77.2,2420,55.4,95.4,14.4,195522,0
82.03,0.275,13.72,50.7,2401,38,89.53,7.9,113065,0
138.63,1.102,11.6,60.8,3638,32,113.97,6,66666,1
94.86,0.427,13.27,59.1,2753,45.8,89.61,14.7,287392,0
77.88,0.434,14.54,58.1,2279,43.9,80.64,9.9,142341,1
69.57,0.29,12.85,50.2,1903,37,89.81,8,119542,0
83.39,0.404,14.23,57.2,2913,48.6,96.18,4,74837,0
80.16,0.463,14.11,37.7,2052,51.8,103.74,4.2,47079,0
75.34,0.285,14.45,66.4,2608,38.3,81.3,5.8,89804,0
83.25,0.51,12.71,40,2447,60.6,88,11.4,152462,0
136.3,1.037,10.94,82.9,3698,35.3,124.13,12.3,153626,1
84.91,0.526,14.25,64.7,3160,49.4,92.19,3.3,41152,0
88.07,0.347,12.56,73.1,3715,35.1,77.83,12.4,102382,0
103.13,0.297,12.7,78.8,1847,48.2,82.57,5.3,94598,1
81.57,0.354,13.26,70.8,2894,47.3,76.46,3.4,51159,0
87.78,0.39,13.6,50.1,2438,49.1,78.49,3.3,63801,0
79.91,0.361,14.3,31.9,2919,57.7,84.72,7.2,131006,0
76.54,0.378,13.41,76.1,2883,43.6,103.37,11.6,230360,0
121.95,1.299,10.8,100,4123,48.3,125.2,8.8,73768,1
80.21,0.383,13.66,44.9,2614,48.3,90.52,7.2,114212,0
88.59,0.393,13.73,68.8,2144,42.7,100.78,0.8,14810,0
160,0.592,12.04,79.2,2087,41.3,122.85,8.7,149345,1
103.41,1.064,11.05,100,1105,38.3,128.04,10.3,121418,1
80.83,0.391,12.52,47.3,2406,41.4,86.22,1.9,17972,0
84.37,0.561,13.04,84.7,2310,45.7,84.9,14.4,230109,0
88.96,0.306,14.21,66.8,2903,50.1,79.51,1.8,29056,0
87.64,0.219,13.59,82,3141,43.8,85.19,10.5,120999,0
97.84,0.462,13.34,48,2022,46.1,87.76,8.1,143217,0
60.74,0.435,14.06,61.1,2749,38.5,92.76,13.3,207607,0
61.13,0.299,12.93,40.5,2351,31.5,89.71,6.5,84406,0
126.76,0.715,9.93,88.9,3076,27.5,120.35,7.9,107002,1
144.15,1.546,12.55,89.8,1298,24.5,99.69,8.5,93458,1
,0.541,13.28,91,2167,49.2,93.19,13.2,190704,1
108.66,0.567,10.09,86,2427,14.6,106.28,12.1,169627,1
90.71,0.354,13.41,65.9,2187,34.3,92.83,4.6,88127,0
87.44,0.566,12.8,47.9,2089,37.3,74.69,14.4,202521,0
133.52,1.203,12.55,86.7,3416,26.7,122.18,11.4,197899,0
113.4,1.275,11.43,78.2,956,12.9,113.29,0.7,10370,1
75.3,0.372,13.58,56.7,2342,41.5,94.96,3.2,33867,0
86.11,0.288,14.19,57.6,2215,42.5,88.43,12.9,110949,0
78.74,0.23,13.36,49.7,2650,40,97.32,9.9,162015,0
126.2,1.7,10.27,92.9,4086,27.5,111.89,4.2,74794,1
60,0.216,13.44,49.4,2604,38,89.29,3,55230,0
76.43,0.425,13.08,49.3,2406,56.2,88.45,2.6,42584,0
109.27,1.668,10.7,100,3360,32.8,132.81,5.1,67543,1
82.44,0.255,13.43,57.6,2165,55,73.84,13.5,188193,0
137.7,0.729,13,94.2,1386,41.4,97.58,5.6,95976,1
92.98,0.521,14.08,33.1,2781,26.2,103.98,10.1,102187,0
66.41,0.453,13.42,61.4,1796,47.7,70.56,2.1,28446,0
85.45,0.338,13.86,63,2468,40.3,96.52,8.2,70954,0
146.08,1.156,10.62,87.6,1481,30.4,119.43,5.5,50686,1
103.57,0.521,13.52,86.3,2740,39.1,92.04,2.8,30451,1
80.18,0.427,13.32,20.7,1930,36.6,101.31,12.1,187781,0
88.24,0.31,13.88,66.8,2505,33.5,92.35,12.3,234689,0
100.73,1.143,12.83,89,3253,23.7,123.74,4.9,61164,1
103.61,1.021,11.11,87.2,732,31.7,110.04,10,139756,1
147.86,1.541,11.51,94.4,1169,29.8,117.8,6.2,92255,0
84.94,0.494,13.96,63.3,2463,35.4,96.29,1.1,13069,0
96.79,0.247,13.78,68,2706,62.2,86.48,6.7,109103,0
71.27,0.251,12.93,44.1,2573,50.2,94.78,8.8,93356,0
90.2,0.418,14.35,59.5,2724,51.2,99.47,4.8,49675,0
152.38,0.809,13.31,74.7,735,44.7,122.09,14.3,149288,1
89.2,0.337,13.38,38.6,1864,31.9,77.37,8.6,118147,0
87.77,0.223,13.31,65.8,2534,37.7,87.27,5.9,64764,0
121.97,1.343,12.08,68.8,3140,23.9,129.91,11.2,147263,1
69.29,0.395,13.78,32.5,2154,38.5,88.05,5.4,68165,0
149.76,1.024,10.13,67.3,3420,24.9,119.17,0.9,15424,1
78.89,0.407,12.87,43,2576,44.4,92.36,0.6,6587,0
115.72,1.375,12.45,98.7,1381,10,106.65,4.9,56948,1
69.37,0.518,13.78,57.3,2221,42.1,88.45,2.8,53657,1
73.21,0.269,13.86,75.7,2748,52.3,80.55,5.6,61357,0
99.35,0.454,13.67,45,2585,50.8,86.18,11.7,204783,0
81.53,0.233,13.36,68.1,2014,53.9,77.79,5,48313,0
99.53,0.316,14,97.6,1721,53.1,90.93,8.6,129574,1
125.55,1.001,12.21,96,3854,22.6,112.57,13.8,125950,1
106.14,0.93,11.29,100,2946,36.9,102.09,10.6,137277,1
93.92,0.393,13.41,65.4,2711,47,104.28,8.6,168307,0
120.93,1.492,9.24,66,4234,11.8,108.98,13.1,205387,1
,0.289,13.41,63.8,2559,36.8,92.29,5.3,55548,0
85.25,0.37,13.84,59.6,2260,39.5,84.89,3.4,59648,0
69.57,0.324,13.67,51.1,1930,42.4,86.69,11.3,179687,0
143.86,1.565,13.16,81.1,2995,25.8,131.28,1.4,25877,1
139.74,1.432,11.06,94.1,3558,35.2,106.74,6.7,71462,1
138,1.377,10.56,60.9,3628,27.5,128.03,4.7,44086,1
,0.232,13.9,87,2342,47.5,96.45,14.6,227790,1
95.75,0.319,14.67,56.7,2278,,85.86,6,113170,0
126.16,1.376,11.34,65.3,3598,25.7,101,10.1,175407,1
87.1,0.356,12.98,47.3,2226,44.9,77.79,4.4,56817,0
105.36,0.943,11.73,82,2037,23.7,137.26,14.8,194491,1
123.3,1.605,11.55,100,1137,23.2,137.35,3.1,37361,1
95.35,0.352,13.34,41.7,2336,54,95.25,13.6,259405,0
76.64,0.316,13.92,53.3,2494,57.9,86.51,7,123431,0
99.24,0.29,14.11,46.9,3205,49.6,79.34,6.7,75048,0
135.73,1.589,12.1,91.7,3653,32.7,124.76,10.7,126408,1
76.12,0.375,13.56,47.2,2937,45.8,89.25,1.9,31276,0
94.98,0.207,13.15,37.9,2133,41.2,80.95,8.4,110309,0
82.13,0.549,13.46,52.1,2938,41,78.24,3.7,56512,0
92.6,0.461,13.73,50.5,2756,52.2,76.16,2.8,27409,0
103.45,1.378,10.61,75.1,3151,10.5,124.44,13.2,236952,0
84.4,0.307,13.67,46.9,2716,57.9,80.36,15,219568,0
89.94,0.467,13.31,72.8,2295,43.8,92.48,14.6,261153,0
87.91,0.375,13.78,50.2,1882,67.9,86.82,12.4,205684,0
96.43,0.573,11.39,72.9,1941,17.2,111.08,13.8,181963,1
73.79,0.579,13.69,48.1,2716,47,92.69,13.9,224736,0
,0.357,13.08,55.8,2561,42.2,88.14,3.1,26654,0
83.68,0.55,13.41,35,2456,38.7,91.04,1.7,23062,0
79.76,0.528,13.97,79.4,2368,53.5,89.12,2.3,30937,0
71.41,0.3,12.81,68,3487,36.2,85.08,2.9,37287,0
74.2,0.503,12.45,76.5,2027,39.6,97.84,12.4,116936,0
64.78,0.335,14.25,60.9,2849,49.7,86.62,14.1,195867,0
83.99,0.213,13.76,23.6,2506,51,89.31,5.6,96015,0
79.02,0.358,13.8,78,2158,33.9,78.68,1,11856,0
134.75,0.89,11.55,69.3,3911,33.9,122.39,5,88375,1
121.51,0.777,11.1,81.8,2619,32.6,108.16,10.7,161360,1
88.64,0.369,13.64,57.3,2262,37.7,86.19,14.2,236526,0
105.93,0.514,12.71,75.7,2481,38.7,83.28,7,131793,0
106.77,1.586,12.23,95.7,949,10.3,110.25,5.4,74076,1
119.09,0.878,11.32,99.7,4065,48.3,112.73,10,180878,1
94.73,0.47,13.3,50.3,2114,53.1,95.46,3.6,34490,0
116.92,1.217,11.65,87.3,1017,10,120.46,11.6,201229,1
133.07,0.482,11.07,99.9,3122,22.4,112.13,6.5,117090,1
80.42,0.443,13.8,53,3370,40.4,77.61,14.7,276403,0
109.89,1.293,12.39,97.9,2995,33.3,111.81,14,126011,1
140.14,1.146,10.51,92.1,3729,30.2,113.08,10.1,95427,1
91.06,0.489,14.14,63.9,2199,42.1,100.45,9.9,81852,0
115.72,1.062,11.48,52.8,1581,16.5,121.15,2.3,32159,1
80.7,0.434,13.2,56.9,2742,39.7,102.28,4.6,47175,0
70.16,0.243,13.07,53.4,2722,56.2,91.1,13,192543,0
82.92,0.441,13.36,57.5,2228,52.2,98.62,5.8,107816,0
120.09,1.257,11.49,74.1,979,32.7,124.13,6.6,79295,1
69.73,0.301,13.72,35.1,2749,53.2,86.39,12.7,102233,0
74.45,0.324,13.33,61.9,2721,32,91.5,6.7,124966,0
140.31,1.45,10.23,86.9,3063,22.3,105.48,12.8,198311,1
75.15,0.413,14.34,63.6,2677,48.8,106.55,1.5,15697,0
77.07,0.294,14.71,44.9,2322,50.9,89.19,10.5,171573,0
,0.442,13.57,76.2,2169,47.2,90.21,1.4,22044,0
71.34,0.485,13.12,70,2502,29.9,93.12,12,150175,0
75.26,0.453,14.24,59.5,2708,36.5,81.3,8.5,89714,0
92.03,0.223,12.78,51.8,2624,48.3,100.57,8.6,170425,0
71.93,0.5,13.33,67.8,2704,,81.8,6,93700,0
96.52,0.938,9.79,91.5,3114,36.3,105.89,13.6,109072,1
,0.483,12.92,58.6,3133,57.6,88.67,7.9,74934,0
92.32,0.437,13.36,70.6,2363,47.7,79.77,4.3,46907,0
115.48,1.592,11.38,100,3768,18.9,130.95,12.4,221081,1
80.35,0.503,13.51,36.2,1973,36.7,88.15,14.2,195137,0
85.44,0.592,13.51,39.2,2422,,70,4,35001,0
67.54,0.305,13.19,43.3,2713,44.4,91.6,9.3,103720,0
89.95,0.508,13.31,32.5,2805,50.5,94.43,9,178595,0
88.83,0.391,13.38,54.1,3125,45.2,86.63,9.3,160774,0
80.91,0.387,13.9,64,2708,47.2,79.15,8.7,69936,0
95.06,0.246,13.43,54.7,2611,44.3,89.17,2,35272,0
73.73,0.372,13.91,47,2321,46.8,86.15,6.5,66802,0
96.28,0.3,13.79,71.9,2235,53,82.2,14.8,177060,0
86.54,0.354,13.79,57.1,2888,34.9,81.49,1.8,16759,0
120.36,1.387,10.79,80.5,4090,20.2,127.03,10.2,82974,1
84.8,0.355,12.94,72.3,2069,48.4,97.22,13.5,189191,0
111.62,0.927,10.68,85.4,3326,44.8,130.84,3.4,38977,1
124.06,1.035,12.05,100,1848,35.9,96.25,12.1,149528,1
74.23,0.239,13.37,48.3,2054,35.2,94.92,4,40169,0
77.37,0.255,12.09,85,2716,41.8,96.18,0.9,16626,1
95.36,0.436,13.4,40.4,2080,33.2,101.15,8.1,81223,0
79.04,0.32,13.57,62.8,1528,40.6,82.4,10.8,153551,0
94.01,0.507,12.19,45.4,2436,54,89.55,3.4,45746,0
141.32,1.143,11.15,95.8,1651,31.1,119.9,1.5,28959,1
116.15,0.965,10.84,84.5,3836,16.5,118.99,8.5,169248,1
91.81,0.541,13.66,59.4,3647,49.4,94.42,2.6,49851,0
73.46,0.369,13.39,45.2,2652,38.6,89.81,3.2,53307,0
132.53,0.818,11.2,98.8,3695,44.6,115.61,10.7,140903,1
86.99,0.487,12.96,45.2,2672,45.1,83.91,9.4,89692,0
89.73,0.451,13.03,80.3,2323,41.8,99.99,14.2,262403,0
108.69,1.572,12.04,71.2,3826,27.9,103.17,5.2,86120,1
68.39,0.539,13.43,34.8,2644,52.5,80.66,3.6,34577,0
90.03,0.379,13.24,69.3,2626,57.8,92.76,10,90639,0
64.37,0.403,13.03,46.1,2250,43.3,89.76,14.6,234840,0
,1.198,12.57,87.2,1160,36.4,97.98,8.5,160884,1
140.7,1.422,12.92,81.2,972,19.4,118.96,4.8,50299,1
108.05,1.205,12.81,70.8,1281,12.3,99.38,13.7,177355,1
104.48,0.54,13.75,53.8,2322,38.8,84.87,9.4,183024,0
95.25,0.444,13.64,74,2617,36.2,110.2,3.6,69368,1
78.46,0.403,12.89,70,2407,39.1,87.58,14.3,233795,0
85.27,0.384,13.38,58.5,2672,53.9,82.95,4.5,61033,0
84.53,0.433,13.16,71.7,2109,50.7,106.17,13.5,168757,0
69.18,0.475,12.59,39.1,2577,35.1,97.11,9.4,119456,0
110.53,1.535,11.62,88,3714,10,116.74,7.8,109494,1
79.39,0.367,13.15,60.9,1885,36.1,83.34,5.3,86498,0
120.02,1.567,11.75,73.5,3504,10.2,136.08,2.2,31418,1
85.47,0.448,13.94,51.3,3115,42.6,96.53,4,43562,0
82.51,0.299,13.78,37,1917,54.4,91.18,5.3,90291,0
120.88,0.896,11.49,49.6,3948,22.9,108.94,4.7,62965,1
89.04,0.184,13.19,67.3,2819,58.4,89.84,1.6,23257,0
92.16,0.448,14.43,58.6,3420,31.6,103.84,8.9,154200,0
87.27,0.466,13.52,68.5,2303,42.2,91.76,7.4,93176,1
115.55,1.491,10.69,75.1,3641,23,126.95,2,39154,1
90.91,0.36,13.18,44.3,2033,51.8,88.17,7.2,102037,0
91.8,0.431,13.03,55.1,2956,42.3,88.73,1.6,27052,0
88.07,0.542,13.74,67.8,2153,53,83.6,14,238984,0
76.75,0.541,13.61,51.5,2352,51.5,89.67,4.3,52658,0
87.77,0.397,13.11,67,1760,39.5,101.54,11,122182,0
154.76,1.301,9.72,75,2237,28.8,122.04,4.1,79052,1
138.8,1.313,10.42,75.1,1723,36.6,114.78,7.4,86808,1
105.98,0.25,14.1,53.9,2838,40.1,100.21,14,130702,0
79.74,0.368,13.19,73.4,1858,58.6,96.09,13.1,183283,0
85.32,0.534,13.33,58.1,2743,38.3,95.07,11.8,211063,0
103.63,1.026,12.08,100,500,26.1,108.7,12,136131,1
87.23,0.437,12.94,34.8,2523,35,82.56,12.4,173231,0
67.58,0.249,13.14,56.9,2582,45.8,86.76,11.3,139033,0
79.54,0.395,13.12,57.7,2624,36.5,96.66,13.5,112031,0
74.08,0.341,14.31,64.3,2714,42.6,80.35,5.6,53837,0
120.28,0.91,11.59,80.7,1574,22,97.56,8.1,142777,1
151.15,0.783,11.75,100,1206,21.7,119.36,9.9,189702,1
91.46,0.297,13.89,55.2,2714,47.9,83.68,3.4,27118,0
112.27,1.02,10.33,71.5,3279,29.4,132.33,7.8,142958,1
105.42,0.522,14.47,54.8,2139,,83.97,2.3,38365,0
87.95,0.36,13.63,50.3,1872,54.1,91.96,9.4,151947,0
77.24,0.416,13.93,96.7,3116,45.3,92.62,1.9,25209,1
86.57,0.4,13.45,70.7,2993,45.9,86.14,7.8,93419,0
117.43,0.62,11.63,92.2,3607,50.8,110.31,7.2,93000,1
78.33,0.274,14.33,53.3,2229,41.1,84.56,2.1,32276,1
86.98,0.299,13.77,69.3,1493,54.8,89.85,6.9,133017,0
78.93,0.328,14.23,70,2806,48.8,82.31,10.3,108277,0
80.96,0.437,13.63,11.3,2647,40.4,88.21,9.1,179585,0
127.42,0.649,10.69,100,3045,17.8,123.63,7.1,77091,1
70.67,0.575,13.21,55.4,2950,36.7,80.91,5.8,105115,0
86.46,0.503,13.55,35.3,2839,54,86.1,1.3,21208,0
134.25,1.084,10.7,98,1521,42.7,116.52,14.4,243274,1
90.15,0.388,12.95,88.7,2514,45.7,73.38,6.3,113974,1
93.2,0.551,14.1,63.4,2520,46.2,104.84,6.5,53234,0
88.24,0.378,13.23,71.5,2772,51.2,98.36,2.4,39405,0
79.67,0.397,13.57,82.1,2157,45.6,77.69,8.2,164048,0
93.4,0.417,13.65,42.5,2670,53.8,73.17,14.7,204831,0
125.64,1.5,10.84,49.6,765,25.2,125.2,4.2,60459,1
75.99,0.464,14.23,64.9,3035,,81.04,5,46761,0
75.36,0.352,12.94,51.3,2713,39.4,97.69,3.9,47452,1
95.8,0.347,13.63,34.4,2225,37.4,93.15,13.1,200556,0
122.59,1.048,10.56,88.2,1586,10,115.78,7.4,69764,1
89.87,0.472,13.47,65.9,2158,54.9,85.44,12.4,149297,0
95.72,0.361,12.85,52.8,3102,43.8,102.8,12.8,156158,0
76.21,0.241,13.94,43.2,3149,41.8,96.03,11.4,201724,0
146.84,0.979,11.94,79.6,1634,16.2,117.91,4.3,61928,1
83.75,0.462,13.16,54.7,3123,39.9,99.6,1,14819,0
93.47,0.581,13.85,26.1,2561,38.8,81.85,2.6,29353,0
83.85,0.28,13.69,52.9,2805,38.6,100.28,10.6,124736,1
81.15,0.357,12.86,34.8,2990,47.7,87.88,11.2,150751,0
90.41,0.361,13.07,64.9,2498,46,92.68,11.6,206734,0
93.76,0.536,14.07,31.6,2528,34.1,88.75,4,47656,0
78.32,0.397,13.65,70.2,2873,34.6,74.98,2.7,32242,0
84.39,0.309,13.22,48.9,2759,34.6,97.66,13.9,205885,0
74.42,0.456,13.07,46.9,2198,59.5,75.4,10.1,183143,0
81.39,1.297,10.35,90,2684,34.9,106.07,11.3,158143,1
126.12,1.428,11.67,66.4,931,11.9,107.03,1.9,17761,1
91.09,0.311,13.08,59.2,1661,29.2,74.37,6.5,123029,0
87.62,0.573,12.63,44,2104,46,81.2,1.4,19360,0
65.5,0.438,14.07,46.6,2150,45.4,91.96,10,173503,0
81.49,0.411,13.99,61.1,2273,47.5,87.23,7.6,64715,0
62.82,0.375,12.86,37.9,2828,50.9,87.89,7,127076,0
98.7,0.429,13.57,36,2915,48.6,82.68,13.6,118252,0
